268128; LEVOMEPROMAZINA; LEVOMEPROMAZINA; LEVOMEPROMAZINA; 25 MG; AMPOLA; 5.00 ML
305270; LEVOFLOXACINO; LEVOFLOXACINO; LEVOFLOXACINO; 500 MG; COMPRIMIDO; 0
305270; LEVOFLOXACINO; LEVOFLOXACINO; LEVOFLOXACINO; 500 MG; COMPRIMIDO; 0
305270; LEVOFLOXACINO; LEVOFLOXACINO; LEVOFLOXACINO; 500 MG; COMPRIMIDO; 0
305270; LEVOFLOXACINO; LEVOFLOXACINO; LEVOFLOXACINO; 500 MG; COMPRIMIDO; 0
305270; LEVOFLOXACINO; LEVOFLOXACINO; LEVOFLOXACINO; 500 MG; COMPRIMIDO; 0
305270; LEVOFLOXACINO; LEVOFLOXACINO; LEVOFLOXACINO; 500 MG; COMPRIMIDO; 0
305270; LEVOFLOXACINO; LEVOFLOXACINO; LEVOFLOXACINO; 500 MG; COMPRIMIDO; 0
305270; LEVOFLOXACINO; LEVOFLOXACINO; LEVOFLOXACINO; 500 MG; COMPRIMIDO; 0
305270; LEVOFLOXACINO; LEVOFLOXACINO; LEVOFLOXACINO; 500 MG; COMPRIMIDO; 0
305270; LEVOFLOXACINO; LEVOFLOXACINO; LEVOFLOXACINO; 500 MG; COMPRIMIDO; 0
305270; LEVOFLOXACINO; LEVOFLOXACINO; LEVOFLOXACINO; 500 MG; COMPRIMIDO; 0
305270; LEVOFLOXACINO; LEVOFLOXACINO; LEVOFLOXACINO; 500 MG; COMPRIMIDO; 0
305270; LEVOFLOXACINO; LEVOFLOXACINO; LEVOFLOXACINO; 500 MG; COMPRIMIDO; 0
305270; LEVOFLOXACINO; LEVOFLOXACINO; LEVOFLOXACINO; 500 MG; COMPRIMIDO; 0
305270; LEVOFLOXACINO; LEVOFLOXACINO; LEVOFLOXACINO; 500 MG; COMPRIMIDO; 0
305270; LEVOFLOXACINO; LEVOFLOXACINO; LEVOFLOXACINO; 500 MG; COMPRIMIDO; 0
305270; LEVOFLOXACINO; LEVOFLOXACINO; LEVOFLOXACINO; 500 MG; COMPRIMIDO; 0
305270; LEVOFLOXACINO; LEVOFLOXACINO; LEVOFLOXACINO; 500 MG; COMPRIMIDO; 0
305270; LEVOFLOXACINO; LEVOFLOXACINO; LEVOFLOXACINO; 500 MG; COMPRIMIDO; 0
305270; LEVOFLOXACINO; LEVOFLOXACINO; LEVOFLOXACINO; 500 MG; COMPRIMIDO; 0
305270; LEVOFLOXACINO; LEVOFLOXACINO; LEVOFLOXACINO; 500 MG; COMPRIMIDO; 0
305270; LEVOFLOXACINO; LEVOFLOXACINO; LEVOFLOXACINO; 500 MG; COMPRIMIDO; 0
305270; LEVOFLOXACINO; LEVOFLOXACINO; LEVOFLOXACINO; 500 MG; COMPRIMIDO; 0
305270; LEVOFLOXACINO; LEVOFLOXACINO; LEVOFLOXACINO; 500 MG; COMPRIMIDO; 0
305270; LEVOFLOXACINO; LEVOFLOXACINO; LEVOFLOXACINO; 500 MG; COMPRIMIDO; 0
305270; LEVOFLOXACINO; LEVOFLOXACINO; LEVOFLOXACINO; 500 MG; COMPRIMIDO; 0
305270; LEVOFLOXACINO; LEVOFLOXACINO; LEVOFLOXACINO; 500 MG; COMPRIMIDO; 0
305270; LEVOFLOXACINO; LEVOFLOXACINO; LEVOFLOXACINO; 500 MG; COMPRIMIDO; 0
305270; LEVOFLOXACINO; LEVOFLOXACINO; LEVOFLOXACINO; 500 MG; COMPRIMIDO; 0
305270; LEVOFLOXACINO; LEVOFLOXACINO; LEVOFLOXACINO; 500 MG; COMPRIMIDO; 0
305270; LEVOFLOXACINO; LEVOFLOXACINO; LEVOFLOXACINO; 500 MG; COMPRIMIDO; 0
305270; LEVOFLOXACINO; LEVOFLOXACINO; LEVOFLOXACINO; 500 MG; COMPRIMIDO; 0
305270; LEVOFLOXACINO; LEVOFLOXACINO; LEVOFLOXACINO; 500 MG; COMPRIMIDO; 0
305270; LEVOFLOXACINO; LEVOFLOXACINO; LEVOFLOXACINO; 500 MG; COMPRIMIDO; 0
305270; LEVOFLOXACINO; LEVOFLOXACINO; LEVOFLOXACINO; 500 MG; COMPRIMIDO; 0
305270; LEVOFLOXACINO; LEVOFLOXACINO; LEVOFLOXACINO; 500 MG; COMPRIMIDO; 0
305270; LEVOFLOXACINO; LEVOFLOXACINO; LEVOFLOXACINO; 500 MG; COMPRIMIDO; 0
305270; LEVOFLOXACINO; LEVOFLOXACINO; LEVOFLOXACINO; 500 MG; COMPRIMIDO; 0
305270; LEVOFLOXACINO; LEVOFLOXACINO; LEVOFLOXACINO; 500 MG; COMPRIMIDO; 0
305270; LEVOFLOXACINO; LEVOFLOXACINO; LEVOFLOXACINO; 500 MG; COMPRIMIDO; 0
305270; LEVOFLOXACINO; LEVOFLOXACINO; LEVOFLOXACINO; 500 MG; COMPRIMIDO; 0
305270; LEVOFLOXACINO; LEVOFLOXACINO; LEVOFLOXACINO; 500 MG; COMPRIMIDO; 0
305270; LEVOFLOXACINO; LEVOFLOXACINO; LEVOFLOXACINO; 500 MG; COMPRIMIDO; 0
305270; LEVOFLOXACINO; LEVOFLOXACINO; LEVOFLOXACINO; 500 MG; COMPRIMIDO; 0
305270; LEVOFLOXACINO; LEVOFLOXACINO; LEVOFLOXACINO; 500 MG; COMPRIMIDO; 0
305270; LEVOFLOXACINO; LEVOFLOXACINO; LEVOFLOXACINO; 500 MG; COMPRIMIDO; 0
305270; LEVOFLOXACINO; LEVOFLOXACINO; LEVOFLOXACINO; 500 MG; COMPRIMIDO; 0
305270; LEVOFLOXACINO; LEVOFLOXACINO; LEVOFLOXACINO; 500 MG; COMPRIMIDO; 0
305270; LEVOFLOXACINO; LEVOFLOXACINO; LEVOFLOXACINO; 500 MG; COMPRIMIDO; 0
324414; LAMOTRIGINA; LAMOTRIGINA; LAMOTRIGINA; 50 MG; COMPRIMIDO; 0
324414; LAMOTRIGINA; LAMOTRIGINA; LAMOTRIGINA; 50 MG; COMPRIMIDO; 0
324414; LAMOTRIGINA; LAMOTRIGINA; LAMOTRIGINA; 50 MG; COMPRIMIDO; 0
324414; LAMOTRIGINA; LAMOTRIGINA; LAMOTRIGINA; 50 MG; COMPRIMIDO; 0
324414; LAMOTRIGINA; LAMOTRIGINA; LAMOTRIGINA; 50 MG; COMPRIMIDO; 0
324414; LAMOTRIGINA; LAMOTRIGINA; LAMOTRIGINA; 50 MG; COMPRIMIDO; 0
324414; LAMOTRIGINA; LAMOTRIGINA; LAMOTRIGINA; 50 MG; COMPRIMIDO; 0
324414; LAMOTRIGINA; LAMOTRIGINA; LAMOTRIGINA; 50 MG; COMPRIMIDO; 0
324414; LAMOTRIGINA; LAMOTRIGINA; LAMOTRIGINA; 50 MG; COMPRIMIDO; 0
324414; LAMOTRIGINA; LAMOTRIGINA; LAMOTRIGINA; 50 MG; COMPRIMIDO; 0
324414; LAMOTRIGINA; LAMOTRIGINA; LAMOTRIGINA; 50 MG; COMPRIMIDO; 0
324414; LAMOTRIGINA; LAMOTRIGINA; LAMOTRIGINA; 50 MG; COMPRIMIDO; 0
324414; LAMOTRIGINA; LAMOTRIGINA; LAMOTRIGINA; 50 MG; COMPRIMIDO; 0
324414; LAMOTRIGINA; LAMOTRIGINA; LAMOTRIGINA; 50 MG; COMPRIMIDO; 0
324414; LAMOTRIGINA; LAMOTRIGINA; LAMOTRIGINA; 50 MG; COMPRIMIDO; 0
324414; LAMOTRIGINA; LAMOTRIGINA; LAMOTRIGINA; 50 MG; COMPRIMIDO; 0
332987; LEVOFLOXACINO; LEVOFLOXACINO; LEVOFLOXACINO; 250 MG; COMPRIMIDO; 0
332987; LEVOFLOXACINO; LEVOFLOXACINO; LEVOFLOXACINO; 250 MG; COMPRIMIDO; 0
332987; LEVOFLOXACINO; LEVOFLOXACINO; LEVOFLOXACINO; 250 MG; COMPRIMIDO; 0
332987; LEVOFLOXACINO; LEVOFLOXACINO; LEVOFLOXACINO; 250 MG; COMPRIMIDO; 0
332987; LEVOFLOXACINO; LEVOFLOXACINO; LEVOFLOXACINO; 250 MG; COMPRIMIDO; 0
332987; LEVOFLOXACINO; LEVOFLOXACINO; LEVOFLOXACINO; 250 MG; COMPRIMIDO; 0
332987; LEVOFLOXACINO; LEVOFLOXACINO; LEVOFLOXACINO; 250 MG; COMPRIMIDO; 0
332987; LEVOFLOXACINO; LEVOFLOXACINO; LEVOFLOXACINO; 250 MG; COMPRIMIDO; 0
332987; LEVOFLOXACINO; LEVOFLOXACINO; LEVOFLOXACINO; 250 MG; COMPRIMIDO; 0
332987; LEVOFLOXACINO; LEVOFLOXACINO; LEVOFLOXACINO; 250 MG; COMPRIMIDO; 0
332987; LEVOFLOXACINO; LEVOFLOXACINO; LEVOFLOXACINO; 250 MG; COMPRIMIDO; 0
332987; LEVOFLOXACINO; LEVOFLOXACINO; LEVOFLOXACINO; 250 MG; COMPRIMIDO; 0
332987; LEVOFLOXACINO; LEVOFLOXACINO; LEVOFLOXACINO; 250 MG; COMPRIMIDO; 0
332987; LEVOFLOXACINO; LEVOFLOXACINO; LEVOFLOXACINO; 250 MG; COMPRIMIDO; 0
345866; LEVODOPA; LEVODOPA; LEVODOPA; ASSOCIADO A CARBIDOPA + ENTACAPONA. 100 MG + 25 MG + 200 MG; COMPRIMIDO; 0
345866; LEVODOPA; LEVODOPA; LEVODOPA; ASSOCIADO A CARBIDOPA + ENTACAPONA. 100 MG + 25 MG + 200 MG; COMPRIMIDO; 0
345866; LEVODOPA; LEVODOPA; LEVODOPA; ASSOCIADO A CARBIDOPA + ENTACAPONA. 100 MG + 25 MG + 200 MG; COMPRIMIDO; 0
345866; LEVODOPA; LEVODOPA; LEVODOPA; ASSOCIADO A CARBIDOPA + ENTACAPONA. 100 MG + 25 MG + 200 MG; COMPRIMIDO; 0
345866; LEVODOPA; LEVODOPA; LEVODOPA; ASSOCIADO A CARBIDOPA + ENTACAPONA. 100 MG + 25 MG + 200 MG; COMPRIMIDO; 0
345866; LEVODOPA; LEVODOPA; LEVODOPA; ASSOCIADO A CARBIDOPA + ENTACAPONA. 100 MG + 25 MG + 200 MG; COMPRIMIDO; 0
345866; LEVODOPA; LEVODOPA; LEVODOPA; ASSOCIADO A CARBIDOPA + ENTACAPONA. 100 MG + 25 MG + 200 MG; COMPRIMIDO; 0
345866; LEVODOPA; LEVODOPA; LEVODOPA; ASSOCIADO A CARBIDOPA + ENTACAPONA. 100 MG + 25 MG + 200 MG; COMPRIMIDO; 0
345866; LEVODOPA; LEVODOPA; LEVODOPA; ASSOCIADO A CARBIDOPA + ENTACAPONA. 100 MG + 25 MG + 200 MG; COMPRIMIDO; 0
345866; LEVODOPA; LEVODOPA; LEVODOPA; ASSOCIADO A CARBIDOPA + ENTACAPONA. 100 MG + 25 MG + 200 MG; COMPRIMIDO; 0
347997; LOPERAMIDA CLORIDRATO; LOPERAMIDA CLORIDRATO; NOT FOUND; 0.2 MG. ORAL. FORMULACAO ESPECIALMENTE MANIPULADA; COMPRIMIDO; 0
347997; LOPERAMIDA CLORIDRATO; LOPERAMIDA CLORIDRATO; NOT FOUND; 0.2 MG. ORAL. FORMULACAO ESPECIALMENTE MANIPULADA; COMPRIMIDO; 0
350589; LOPINAVIR; LOPINAVIR; LOPINAVIR; ASSOCIADO COM RITONAVIR. 200MG + 50 MG; COMPRIMIDO; 0
361174; LAPATINIBE; LAPATINIBE; NOT FOUND; SAL DITOSILATO. 250 MG; COMPRIMIDO; 0
361174; LAPATINIBE; LAPATINIBE; NOT FOUND; SAL DITOSILATO. 250 MG; COMPRIMIDO; 0
361174; LAPATINIBE; LAPATINIBE; NOT FOUND; SAL DITOSILATO. 250 MG; COMPRIMIDO; 0
361174; LAPATINIBE; LAPATINIBE; NOT FOUND; SAL DITOSILATO. 250 MG; COMPRIMIDO; 0
361174; LAPATINIBE; LAPATINIBE; NOT FOUND; SAL DITOSILATO. 250 MG; COMPRIMIDO; 0
361174; LAPATINIBE; LAPATINIBE; NOT FOUND; SAL DITOSILATO. 250 MG; COMPRIMIDO; 0
361174; LAPATINIBE; LAPATINIBE; NOT FOUND; SAL DITOSILATO. 250 MG; COMPRIMIDO; 0
361174; LAPATINIBE; LAPATINIBE; NOT FOUND; SAL DITOSILATO. 250 MG; COMPRIMIDO; 0
361174; LAPATINIBE; LAPATINIBE; NOT FOUND; SAL DITOSILATO. 250 MG; COMPRIMIDO; 0
361174; LAPATINIBE; LAPATINIBE; NOT FOUND; SAL DITOSILATO. 250 MG; COMPRIMIDO; 0
361174; LAPATINIBE; LAPATINIBE; NOT FOUND; SAL DITOSILATO. 250 MG; COMPRIMIDO; 0
361174; LAPATINIBE; LAPATINIBE; NOT FOUND; SAL DITOSILATO. 250 MG; COMPRIMIDO; 0
361174; LAPATINIBE; LAPATINIBE; NOT FOUND; SAL DITOSILATO. 250 MG; COMPRIMIDO; 0
361174; LAPATINIBE; LAPATINIBE; NOT FOUND; SAL DITOSILATO. 250 MG; COMPRIMIDO; 0
361174; LAPATINIBE; LAPATINIBE; NOT FOUND; SAL DITOSILATO. 250 MG; COMPRIMIDO; 0
361174; LAPATINIBE; LAPATINIBE; NOT FOUND; SAL DITOSILATO. 250 MG; COMPRIMIDO; 0
361174; LAPATINIBE; LAPATINIBE; NOT FOUND; SAL DITOSILATO. 250 MG; COMPRIMIDO; 0
361174; LAPATINIBE; LAPATINIBE; NOT FOUND; SAL DITOSILATO. 250 MG; COMPRIMIDO; 0
361174; LAPATINIBE; LAPATINIBE; NOT FOUND; SAL DITOSILATO. 250 MG; COMPRIMIDO; 0
361174; LAPATINIBE; LAPATINIBE; NOT FOUND; SAL DITOSILATO. 250 MG; COMPRIMIDO; 0
361174; LAPATINIBE; LAPATINIBE; NOT FOUND; SAL DITOSILATO. 250 MG; COMPRIMIDO; 0
361174; LAPATINIBE; LAPATINIBE; NOT FOUND; SAL DITOSILATO. 250 MG; COMPRIMIDO; 0
367724; LEVODOPA; LEVODOPA; LEVODOPA; ASSOCIADO A CARBIDOPA + ENTACAPONA. 150 MG + 37.5 MG + 200 MG; COMPRIMIDO; 0
367724; LEVODOPA; LEVODOPA; LEVODOPA; ASSOCIADO A CARBIDOPA + ENTACAPONA. 150 MG + 37.5 MG + 200 MG; COMPRIMIDO; 0
367724; LEVODOPA; LEVODOPA; LEVODOPA; ASSOCIADO A CARBIDOPA + ENTACAPONA. 150 MG + 37.5 MG + 200 MG; COMPRIMIDO; 0
367724; LEVODOPA; LEVODOPA; LEVODOPA; ASSOCIADO A CARBIDOPA + ENTACAPONA. 150 MG + 37.5 MG + 200 MG; COMPRIMIDO; 0
367724; LEVODOPA; LEVODOPA; LEVODOPA; ASSOCIADO A CARBIDOPA + ENTACAPONA. 150 MG + 37.5 MG + 200 MG; COMPRIMIDO; 0
367724; LEVODOPA; LEVODOPA; LEVODOPA; ASSOCIADO A CARBIDOPA + ENTACAPONA. 150 MG + 37.5 MG + 200 MG; COMPRIMIDO; 0
367724; LEVODOPA; LEVODOPA; LEVODOPA; ASSOCIADO A CARBIDOPA + ENTACAPONA. 150 MG + 37.5 MG + 200 MG; COMPRIMIDO; 0
367724; LEVODOPA; LEVODOPA; LEVODOPA; ASSOCIADO A CARBIDOPA + ENTACAPONA. 150 MG + 37.5 MG + 200 MG; COMPRIMIDO; 0
367724; LEVODOPA; LEVODOPA; LEVODOPA; ASSOCIADO A CARBIDOPA + ENTACAPONA. 150 MG + 37.5 MG + 200 MG; COMPRIMIDO; 0
380545; LOPINAVIR; LOPINAVIR; LOPINAVIR; ASSOCIADO COM RITONAVIR. 100 MG + 25 MG; COMPRIMIDO; 0
388387; LEVODOPA; LEVODOPA; LEVODOPA; ASSOCIADO A CARBIDOPA + ENTACAPONA. 50 MG + 12.5 MG + 200 MG; COMPRIMIDO; 0
388387; LEVODOPA; LEVODOPA; LEVODOPA; ASSOCIADO A CARBIDOPA + ENTACAPONA. 50 MG + 12.5 MG + 200 MG; COMPRIMIDO; 0
388387; LEVODOPA; LEVODOPA; LEVODOPA; ASSOCIADO A CARBIDOPA + ENTACAPONA. 50 MG + 12.5 MG + 200 MG; COMPRIMIDO; 0
388387; LEVODOPA; LEVODOPA; LEVODOPA; ASSOCIADO A CARBIDOPA + ENTACAPONA. 50 MG + 12.5 MG + 200 MG; COMPRIMIDO; 0
388387; LEVODOPA; LEVODOPA; LEVODOPA; ASSOCIADO A CARBIDOPA + ENTACAPONA. 50 MG + 12.5 MG + 200 MG; COMPRIMIDO; 0
388387; LEVODOPA; LEVODOPA; LEVODOPA; ASSOCIADO A CARBIDOPA + ENTACAPONA. 50 MG + 12.5 MG + 200 MG; COMPRIMIDO; 0
388387; LEVODOPA; LEVODOPA; LEVODOPA; ASSOCIADO A CARBIDOPA + ENTACAPONA. 50 MG + 12.5 MG + 200 MG; COMPRIMIDO; 0
393161; LEVOTIROXINA SÓDICA; LEVOTIROXINA SODICA; LEVOTIROXINA SODICA; 38 MCG; COMPRIMIDO; 0
393737; LOPERAMIDA CLORIDRATO; LOPERAMIDA CLORIDRATO; NOT FOUND; ASSOCIADA COM DIMETICONA. 2MG + 125 MG. COMPRIMIDO MASTIGAVEL; COMPRIMIDO; 0
398689; LEVODOPA; LEVODOPA; LEVODOPA; ASSOCIADO A BENSERAZIDA. 100MG + 25 MG. LIBERACAO PROLONGADA; COMPRIMIDO; 0
398689; LEVODOPA; LEVODOPA; LEVODOPA; ASSOCIADO A BENSERAZIDA. 100MG + 25 MG. LIBERACAO PROLONGADA; COMPRIMIDO; 0
398689; LEVODOPA; LEVODOPA; LEVODOPA; ASSOCIADO A BENSERAZIDA. 100MG + 25 MG. LIBERACAO PROLONGADA; COMPRIMIDO; 0
398689; LEVODOPA; LEVODOPA; LEVODOPA; ASSOCIADO A BENSERAZIDA. 100MG + 25 MG. LIBERACAO PROLONGADA; COMPRIMIDO; 0
398689; LEVODOPA; LEVODOPA; LEVODOPA; ASSOCIADO A BENSERAZIDA. 100MG + 25 MG. LIBERACAO PROLONGADA; COMPRIMIDO; 0
398689; LEVODOPA; LEVODOPA; LEVODOPA; ASSOCIADO A BENSERAZIDA. 100MG + 25 MG. LIBERACAO PROLONGADA; COMPRIMIDO; 0
398689; LEVODOPA; LEVODOPA; LEVODOPA; ASSOCIADO A BENSERAZIDA. 100MG + 25 MG. LIBERACAO PROLONGADA; COMPRIMIDO; 0
398689; LEVODOPA; LEVODOPA; LEVODOPA; ASSOCIADO A BENSERAZIDA. 100MG + 25 MG. LIBERACAO PROLONGADA; COMPRIMIDO; 0
398689; LEVODOPA; LEVODOPA; LEVODOPA; ASSOCIADO A BENSERAZIDA. 100MG + 25 MG. LIBERACAO PROLONGADA; COMPRIMIDO; 0
406081; LORNOXICAM; LORNOXICAM; LORNOXICAM; 8 MG; COMPRIMIDO; 0
406081; LORNOXICAM; LORNOXICAM; LORNOXICAM; 8 MG; COMPRIMIDO; 0
406487; LEVOCETIRIZINA; LEVOCETIRIZINA; LEVOCETIRIZINA; SAL DIPROPIONATO. 5 MG; COMPRIMIDO; 0
406487; LEVOCETIRIZINA; LEVOCETIRIZINA; LEVOCETIRIZINA; SAL DIPROPIONATO. 5 MG; COMPRIMIDO; 0
406487; LEVOCETIRIZINA; LEVOCETIRIZINA; LEVOCETIRIZINA; SAL DIPROPIONATO. 5 MG; COMPRIMIDO; 0
406487; LEVOCETIRIZINA; LEVOCETIRIZINA; LEVOCETIRIZINA; SAL DIPROPIONATO. 5 MG; COMPRIMIDO; 0
406487; LEVOCETIRIZINA; LEVOCETIRIZINA; LEVOCETIRIZINA; SAL DIPROPIONATO. 5 MG; COMPRIMIDO; 0
406487; LEVOCETIRIZINA; LEVOCETIRIZINA; LEVOCETIRIZINA; SAL DIPROPIONATO. 5 MG; COMPRIMIDO; 0
406487; LEVOCETIRIZINA; LEVOCETIRIZINA; LEVOCETIRIZINA; SAL DIPROPIONATO. 5 MG; COMPRIMIDO; 0
406487; LEVOCETIRIZINA; LEVOCETIRIZINA; LEVOCETIRIZINA; SAL DIPROPIONATO. 5 MG; COMPRIMIDO; 0
407214; LINAGLIPTINA; LINAGLIPTINA; LINAGLIPTINA; 5 MG; COMPRIMIDO; 0
407214; LINAGLIPTINA; LINAGLIPTINA; LINAGLIPTINA; 5 MG; COMPRIMIDO; 0
407214; LINAGLIPTINA; LINAGLIPTINA; LINAGLIPTINA; 5 MG; COMPRIMIDO; 0
407214; LINAGLIPTINA; LINAGLIPTINA; LINAGLIPTINA; 5 MG; COMPRIMIDO; 0
407214; LINAGLIPTINA; LINAGLIPTINA; LINAGLIPTINA; 5 MG; COMPRIMIDO; 0
407214; LINAGLIPTINA; LINAGLIPTINA; LINAGLIPTINA; 5 MG; COMPRIMIDO; 0
407214; LINAGLIPTINA; LINAGLIPTINA; LINAGLIPTINA; 5 MG; COMPRIMIDO; 0
407214; LINAGLIPTINA; LINAGLIPTINA; LINAGLIPTINA; 5 MG; COMPRIMIDO; 0
407214; LINAGLIPTINA; LINAGLIPTINA; LINAGLIPTINA; 5 MG; COMPRIMIDO; 0
407214; LINAGLIPTINA; LINAGLIPTINA; LINAGLIPTINA; 5 MG; COMPRIMIDO; 0
407214; LINAGLIPTINA; LINAGLIPTINA; LINAGLIPTINA; 5 MG; COMPRIMIDO; 0
407214; LINAGLIPTINA; LINAGLIPTINA; LINAGLIPTINA; 5 MG; COMPRIMIDO; 0
407214; LINAGLIPTINA; LINAGLIPTINA; LINAGLIPTINA; 5 MG; COMPRIMIDO; 0
407214; LINAGLIPTINA; LINAGLIPTINA; LINAGLIPTINA; 5 MG; COMPRIMIDO; 0
407214; LINAGLIPTINA; LINAGLIPTINA; LINAGLIPTINA; 5 MG; COMPRIMIDO; 0
407214; LINAGLIPTINA; LINAGLIPTINA; LINAGLIPTINA; 5 MG; COMPRIMIDO; 0
407214; LINAGLIPTINA; LINAGLIPTINA; LINAGLIPTINA; 5 MG; COMPRIMIDO; 0
424170; LEVANLODIPINO BESILATO; LEVANLODIPINO BESILATO; NOT FOUND; 2.5 MG; COMPRIMIDO; 0
424170; LEVANLODIPINO BESILATO; LEVANLODIPINO BESILATO; NOT FOUND; 2.5 MG; COMPRIMIDO; 0
424170; LEVANLODIPINO BESILATO; LEVANLODIPINO BESILATO; NOT FOUND; 2.5 MG; COMPRIMIDO; 0
424170; LEVANLODIPINO BESILATO; LEVANLODIPINO BESILATO; NOT FOUND; 2.5 MG; COMPRIMIDO; 0
429678; LEVETIRACETAM; LEVETIRACETAM; LEVETIRACETAM; 1 G; COMPRIMIDO; 0
430646; L-METILFOLATO; L METILFOLATO; NOT FOUND; 15 MG; COMPRIMIDO; 0
272789; LEVONORGESTREL; LEVONORGESTREL; LEVONORGESTREL; ASSOCIADO A ETINILESTRADIOL. 0.15MG + 0.03MG. BLISTER CALENDARIO COM 21 COMPRIMIDOS; DRÁGEA; 0
272789; LEVONORGESTREL; LEVONORGESTREL; LEVONORGESTREL; ASSOCIADO A ETINILESTRADIOL. 0.15MG + 0.03MG. BLISTER CALENDARIO COM 21 COMPRIMIDOS; DRÁGEA; 0
272789; LEVONORGESTREL; LEVONORGESTREL; LEVONORGESTREL; ASSOCIADO A ETINILESTRADIOL. 0.15MG + 0.03MG. BLISTER CALENDARIO COM 21 COMPRIMIDOS; DRÁGEA; 0
272789; LEVONORGESTREL; LEVONORGESTREL; LEVONORGESTREL; ASSOCIADO A ETINILESTRADIOL. 0.15MG + 0.03MG. BLISTER CALENDARIO COM 21 COMPRIMIDOS; DRÁGEA; 0
272789; LEVONORGESTREL; LEVONORGESTREL; LEVONORGESTREL; ASSOCIADO A ETINILESTRADIOL. 0.15MG + 0.03MG. BLISTER CALENDARIO COM 21 COMPRIMIDOS; DRÁGEA; 0
272789; LEVONORGESTREL; LEVONORGESTREL; LEVONORGESTREL; ASSOCIADO A ETINILESTRADIOL. 0.15MG + 0.03MG. BLISTER CALENDARIO COM 21 COMPRIMIDOS; DRÁGEA; 0
273466; LORATADINA; LORATADINA; LORATADINA; 10MG; DRÁGEA; 0
273466; LORATADINA; LORATADINA; LORATADINA; 10MG; DRÁGEA; 0
273466; LORATADINA; LORATADINA; LORATADINA; 10MG; DRÁGEA; 0
273470; LORATADINA; LORATADINA; LORATADINA; ASSOCIADA COM PSEUDOEFEDRINA. 5MG + 120MG; DRÁGEA; 0
383750; LACTULOSE; LACTULOSE; LACTULOSE; 667 MG/ML. XAROPE; FLACONETE; 5.00 ML
268129; LEVOMEPROMAZINA; LEVOMEPROMAZINA; LEVOMEPROMAZINA; 100 MG; FRASCO; 20.00 ML
268130; LEVOMEPROMAZINA; LEVOMEPROMAZINA; LEVOMEPROMAZINA; 40 MG/ML. SOLUCAO ORAL; FRASCO; 20.00 ML
268130; LEVOMEPROMAZINA; LEVOMEPROMAZINA; LEVOMEPROMAZINA; 40 MG/ML. SOLUCAO ORAL; FRASCO; 20.00 ML
268130; LEVOMEPROMAZINA; LEVOMEPROMAZINA; LEVOMEPROMAZINA; 40 MG/ML. SOLUCAO ORAL; FRASCO; 20.00 ML
268130; LEVOMEPROMAZINA; LEVOMEPROMAZINA; LEVOMEPROMAZINA; 40 MG/ML. SOLUCAO ORAL; FRASCO; 20.00 ML
268130; LEVOMEPROMAZINA; LEVOMEPROMAZINA; LEVOMEPROMAZINA; 40 MG/ML. SOLUCAO ORAL; FRASCO; 20.00 ML
268130; LEVOMEPROMAZINA; LEVOMEPROMAZINA; LEVOMEPROMAZINA; 40 MG/ML. SOLUCAO ORAL; FRASCO; 20.00 ML
268130; LEVOMEPROMAZINA; LEVOMEPROMAZINA; LEVOMEPROMAZINA; 40 MG/ML. SOLUCAO ORAL; FRASCO; 20.00 ML
268130; LEVOMEPROMAZINA; LEVOMEPROMAZINA; LEVOMEPROMAZINA; 40 MG/ML. SOLUCAO ORAL; FRASCO; 20.00 ML
268130; LEVOMEPROMAZINA; LEVOMEPROMAZINA; LEVOMEPROMAZINA; 40 MG/ML. SOLUCAO ORAL; FRASCO; 20.00 ML
268130; LEVOMEPROMAZINA; LEVOMEPROMAZINA; LEVOMEPROMAZINA; 40 MG/ML. SOLUCAO ORAL; FRASCO; 20.00 ML
268130; LEVOMEPROMAZINA; LEVOMEPROMAZINA; LEVOMEPROMAZINA; 40 MG/ML. SOLUCAO ORAL; FRASCO; 20.00 ML
268130; LEVOMEPROMAZINA; LEVOMEPROMAZINA; LEVOMEPROMAZINA; 40 MG/ML. SOLUCAO ORAL; FRASCO; 20.00 ML
268130; LEVOMEPROMAZINA; LEVOMEPROMAZINA; LEVOMEPROMAZINA; 40 MG/ML. SOLUCAO ORAL; FRASCO; 20.00 ML
268130; LEVOMEPROMAZINA; LEVOMEPROMAZINA; LEVOMEPROMAZINA; 40 MG/ML. SOLUCAO ORAL; FRASCO; 20.00 ML
268130; LEVOMEPROMAZINA; LEVOMEPROMAZINA; LEVOMEPROMAZINA; 40 MG/ML. SOLUCAO ORAL; FRASCO; 20.00 ML
268130; LEVOMEPROMAZINA; LEVOMEPROMAZINA; LEVOMEPROMAZINA; 40 MG/ML. SOLUCAO ORAL; FRASCO; 20.00 ML
268130; LEVOMEPROMAZINA; LEVOMEPROMAZINA; LEVOMEPROMAZINA; 40 MG/ML. SOLUCAO ORAL; FRASCO; 20.00 ML
268130; LEVOMEPROMAZINA; LEVOMEPROMAZINA; LEVOMEPROMAZINA; 40 MG/ML. SOLUCAO ORAL; FRASCO; 20.00 ML
268130; LEVOMEPROMAZINA; LEVOMEPROMAZINA; LEVOMEPROMAZINA; 40 MG/ML. SOLUCAO ORAL; FRASCO; 20.00 ML
268130; LEVOMEPROMAZINA; LEVOMEPROMAZINA; LEVOMEPROMAZINA; 40 MG/ML. SOLUCAO ORAL; FRASCO; 20.00 ML
